Sim 3

Solar R: 0.2053
Solar A: 0.5072
Solar T: 0.2874

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
1.219	0.3599	0.3083	0.3318	1.3237	0.0002	0.0054	0.1704	500.0	
1.22	0.3554	0.3133	0.3313	1.3237	0.0002	0.0053	0.1717	500.0	
1.221	0.3496	0.3183	0.332	1.3237	0.0002	0.0051	0.1728	500.0	
1.222	0.3395	0.3247	0.3358	1.3237	0.0002	0.005	0.1739	500.0	
1.223	0.3302	0.3289	0.3409	1.3237	0.0003	0.0049	0.1747	500.0	
1.224	0.3249	0.3335	0.3415	1.3236	0.0003	0.0048	0.1755	500.0	
1.225	0.3182	0.3386	0.3432	1.3236	0.0003	0.0046	0.1761	500.0	
1.226	0.3103	0.3427	0.347	1.3236	0.0003	0.0045	0.1766	500.0	
1.227	0.3023	0.3478	0.3499	1.3236	0.0003	0.0044	0.177	500.0	
1.228	0.2992	0.3501	0.3508	1.3236	0.0003	0.0043	0.1772	500.0	
1.229	0.293	0.3552	0.3518	1.3236	0.0003	0.0042	0.1774	500.0	
1.23	0.2865	0.3593	0.3542	1.3236	0.0003	0.0041	0.1774	500.0	
1.231	0.2797	0.3624	0.3579	1.3235	0.0003	0.004	0.1772	500.0	
1.232	0.2747	0.3657	0.3595	1.3235	0.0003	0.0039	0.177	500.0	
1.233	0.2689	0.3684	0.3627	1.3235	0.0003	0.0038	0.1767	500.0	
1.234	0.2633	0.3732	0.3635	1.3235	0.0003	0.0037	0.1762	500.0	
1.235	0.2593	0.3746	0.3662	1.3235	0.0003	0.0036	0.1756	500.0	
1.236	0.2528	0.3802	0.3671	1.3235	0.0003	0.0035	0.1749	500.0	
1.237	0.2482	0.3835	0.3682	1.3234	0.0003	0.0035	0.1741	500.0	
1.238	0.2423	0.3834	0.3742	1.3234	0.0003	0.0034	0.1732	500.0	
1.239	0.238	0.3889	0.3731	1.3234	0.0004	0.0033	0.1722	500.0	
1.24	0.2347	0.3896	0.3757	1.3234	0.0004	0.0032	0.1711	500.0	
1.241	0.2276	0.3935	0.3789	1.3234	0.0004	0.0031	0.1699	500.0	
1.242	0.2232	0.3935	0.3833	1.3234	0.0004	0.0031	0.1686	500.0	
1.243	0.218	0.3975	0.3845	1.3234	0.0004	0.003	0.1671	500.0	
1.244	0.2165	0.3986	0.3849	1.3233	0.0004	0.0029	0.1656	500.0	
1.245	0.2095	0.4022	0.3883	1.3233	0.0004	0.0029	0.164	500.0	
1.246	0.2065	0.4051	0.3884	1.3233	0.0004	0.0028	0.1623	500.0	
1.247	0.2007	0.4063	0.3931	1.3233	0.0004	0.0027	0.1605	500.0	
1.248	0.1982	0.4079	0.3939	1.3233	0.0004	0.0027	0.1586	500.0	
1.249	0.1951	0.4121	0.3928	1.3233	0.0004	0.0026	0.1566	500.0	
1.25	0.1904	0.4115	0.3981	1.3232	0.0004	0.0026	0.1545	500.0	
1.251	0.1869	0.4145	0.3986	1.3232	0.0004	0.0025	0.1524	500.0	
1.252	0.1826	0.4158	0.4016	1.3232	0.0004	0.0025	0.1501	500.0	
1.253	0.1781	0.4161	0.4058	1.3232	0.0004	0.0024	0.1478	500.0	
1.254	0.1764	0.4197	0.4039	1.3232	0.0004	0.0023	0.1455	500.0	
1.255	0.1739	0.4196	0.4065	1.3232	0.0005	0.0023	0.143	500.0	
1.256	0.1685	0.4213	0.4102	1.3232	0.0005	0.0023	0.1405	500.0	
1.257	0.1651	0.4232	0.4116	1.3231	0.0005	0.0022	0.1379	500.0	
1.258	0.1627	0.4216	0.4157	1.3231	0.0005	0.0022	0.1353	500.0	
1.259	0.1598	0.4259	0.4142	1.3231	0.0005	0.0021	0.1326	500.0	
1.26	0.1573	0.425	0.4178	1.3231	0.0005	0.0021	0.1299	500.0	
1.261	0.1548	0.4284	0.4168	1.3231	0.0005	0.002	0.1271	500.0	
1.262	0.1507	0.4275	0.4218	1.3231	0.0005	0.002	0.1244	500.0	
1.263	0.15	0.4291	0.4209	1.3231	0.0005	0.002	0.1216	500.0	
1.264	0.1484	0.4311	0.4205	1.323	0.0005	0.0019	0.1187	500.0	
1.265	0.1437	0.4308	0.4255	1.323	0.0005	0.0019	0.1159	500.0	
1.266	0.1419	0.4329	0.4252	1.323	0.0005	0.0019	0.1131	500.0	
1.267	0.1396	0.4352	0.4253	1.323	0.0005	0.0018	0.1103	500.0	
1.268	0.1393	0.4381	0.4226	1.323	0.0005	0.0018	0.1075	500.0	
1.269	0.1358	0.4382	0.426	1.323	0.0005	0.0018	0.1047	500.0	
1.27	0.1341	0.4387	0.4272	1.323	0.0005	0.0017	0.102	500.0	
1.271	0.133	0.4375	0.4295	1.3229	0.0005	0.0017	0.0993	500.0	
1.272	0.1309	0.4422	0.4269	1.3229	0.0006	0.0017	0.0967	500.0	
1.273	0.1284	0.4433	0.4283	1.3229	0.0006	0.0017	0.0942	500.0	
1.274	0.1265	0.4434	0.4301	1.3229	0.0006	0.0017	0.0917	500.0	
1.275	0.1258	0.4442	0.43	1.3229	0.0006	0.0016	0.0893	500.0	
1.276	0.1251	0.4463	0.4286	1.3229	0.0006	0.0016	0.087	500.0	
1.277	0.123	0.4465	0.4304	1.3228	0.0006	0.0016	0.0847	500.0	
1.278	0.1231	0.4487	0.4282	1.3228	0.0006	0.0016	0.0826	500.0	
1.279	0.1213	0.447	0.4317	1.3228	0.0006	0.0016	0.0806	500.0	
1.28	0.1197	0.4537	0.4267	1.3228	0.0006	0.0016	0.0788	500.0	
1.281	0.1197	0.4517	0.4285	1.3228	0.0006	0.0016	0.077	500.0	
1.282	0.1189	0.4536	0.4275	1.3228	0.0006	0.0016	0.0754	500.0	
1.283	0.1184	0.4576	0.424	1.3228	0.0006	0.0015	0.0739	500.0	
1.284	0.1172	0.4598	0.423	1.3227	0.0006	0.0015	0.0725	500.0	
1.285	0.1166	0.4605	0.4228	1.3227	0.0006	0.0015	0.0713	500.0	
1.286	0.1143	0.4618	0.424	1.3227	0.0006	0.0015	0.0702	500.0	
1.287	0.1156	0.4636	0.4208	1.3227	0.0006	0.0015	0.0692	500.0	
1.288	0.1143	0.4656	0.4201	1.3227	0.0006	0.0015	0.0684	500.0	
1.289	0.1135	0.468	0.4185	1.3227	0.0007	0.0015	0.0677	500.0	
1.29	0.1141	0.4688	0.417	1.3227	0.0007	0.0015	0.0672	500.0	
1.291	0.1123	0.4718	0.4159	1.3226	0.0007	0.0015	0.0668	500.0	
1.292	0.1123	0.4745	0.4133	1.3226	0.0007	0.0015	0.0665	500.0	
1.293	0.1117	0.475	0.4133	1.3226	0.0007	0.0015	0.0664	500.0	
1.294	0.1117	0.48	0.4082	1.3226	0.0007	0.0015	0.0664	500.0	
1.295	0.1115	0.4807	0.4078	1.3226	0.0007	0.0015	0.0666	500.0	
1.296	0.1114	0.4824	0.4062	1.3226	0.0007	0.0016	0.0668	500.0	
1.297	0.1117	0.4847	0.4037	1.3225	0.0007	0.0016	0.0672	500.0	
1.298	0.112	0.4891	0.399	1.3225	0.0007	0.0016	0.0677	500.0	
1.299	0.1111	0.4924	0.3965	1.3225	0.0007	0.0016	0.0683	500.0	
1.3	0.1111	0.4943	0.3946	1.3225	0.0007	0.0016	0.069	500.0	
1.301	0.1112	0.4984	0.3904	1.3225	0.0007	0.0016	0.0698	500.0	
1.302	0.1119	0.4984	0.3896	1.3225	0.0007	0.0016	0.0707	500.0	
1.303	0.1114	0.4988	0.3898	1.3225	0.0007	0.0016	0.0717	500.0	
1.304	0.1114	0.5036	0.385	1.3224	0.0007	0.0016	0.0728	500.0	
1.305	0.1122	0.5087	0.3791	1.3224	0.0007	0.0017	0.074	500.0	
1.306	0.1112	0.5091	0.3797	1.3224	0.0007	0.0017	0.0752	500.0	
1.307	0.111	0.5137	0.3753	1.3224	0.0008	0.0017	0.0766	500.0	
1.308	0.1117	0.5164	0.372	1.3224	0.0008	0.0017	0.078	500.0	
1.309	0.1129	0.5193	0.3679	1.3224	0.0008	0.0017	0.0794	500.0	
1.31	0.1131	0.521	0.366	1.3224	0.0008	0.0017	0.0809	500.0	
1.311	0.1116	0.5228	0.3656	1.3223	0.0008	0.0018	0.0825	500.0	
1.312	0.1126	0.5281	0.3593	1.3223	0.0008	0.0018	0.0841	500.0	
1.313	0.1126	0.5296	0.3578	1.3223	0.0008	0.0018	0.0858	500.0	
1.314	0.1138	0.5319	0.3542	1.3223	0.0008	0.0018	0.0875	500.0	
1.315	0.1131	0.5353	0.3515	1.3223	0.0008	0.0018	0.0893	500.0	
1.316	0.1139	0.5378	0.3483	1.3223	0.0008	0.0019	0.0911	500.0	
1.317	0.1148	0.5408	0.3444	1.3222	0.0008	0.0019	0.0929	500.0	
1.318	0.1163	0.5439	0.3398	1.3222	0.0008	0.0019	0.0948	500.0	
1.319	0.116	0.546	0.3379	1.3222	0.0008	0.0019	0.0967	500.0	
1.32	0.1173	0.548	0.3347	1.3222	0.0008	0.002	0.0986	500.0	
1.321	0.1163	0.5543	0.3294	1.3222	0.0008	0.002	0.1005	500.0	
1.322	0.1165	0.5553	0.3282	1.3222	0.0008	0.002	0.1025	500.0	
1.323	0.117	0.5605	0.3226	1.3222	0.0008	0.0021	0.1045	500.0	
1.324	0.1178	0.5629	0.3193	1.3221	0.0008	0.0021	0.1065	500.0	
1.325	0.1178	0.5656	0.3165	1.3221	0.0009	0.0021	0.1085	500.0	
1.326	0.1186	0.5673	0.3141	1.3221	0.0009	0.0022	0.1106	500.0	
1.327	0.1194	0.5732	0.3074	1.3221	0.0009	0.0022	0.1126	500.0	
1.328	0.1211	0.573	0.3059	1.3221	0.0009	0.0022	0.1147	500.0	
1.329	0.1208	0.5765	0.3027	1.3221	0.0009	0.0023	0.1168	500.0	
1.33	0.1215	0.5793	0.2993	1.322	0.0009	0.0023	0.1189	500.0	
1.331	0.1218	0.5843	0.2939	1.322	0.0009	0.0023	0.1209	500.0	
1.332	0.123	0.5877	0.2893	1.322	0.0009	0.0024	0.123	500.0	
1.333	0.1235	0.5914	0.2852	1.322	0.0009	0.0024	0.1251	500.0	
1.334	0.1248	0.5929	0.2823	1.322	0.0009	0.0025	0.1272	500.0	
1.335	0.1268	0.5959	0.2773	1.322	0.0009	0.0025	0.1293	500.0	
1.336	0.127	0.6009	0.2721	1.322	0.0009	0.0025	0.1314	500.0	
1.337	0.1263	0.601	0.2728	1.3219	0.0009	0.0026	0.1334	500.0	
1.338	0.127	0.6051	0.2679	1.3219	0.0009	0.0026	0.1355	500.0	
1.339	0.1296	0.6086	0.2619	1.3219	0.0009	0.0027	0.1376	500.0	
1.34	0.1309	0.6101	0.259	1.3219	0.0009	0.0027	0.1396	500.0	
1.341	0.1316	0.6124	0.256	1.3219	0.0009	0.0028	0.1416	500.0	
1.342	0.1317	0.6174	0.2509	1.3219	0.0009	0.0029	0.1436	500.0	
1.343	0.1336	0.6212	0.2452	1.3219	0.0009	0.0029	0.1456	500.0	
1.344	0.1342	0.6252	0.2406	1.3218	0.001	0.003	0.1475	500.0	
1.345	0.1356	0.6266	0.2378	1.3218	0.001	0.003	0.1495	500.0	
1.346	0.1361	0.6303	0.2336	1.3218	0.001	0.0031	0.1513	500.0	
1.347	0.137	0.6341	0.2289	1.3218	0.001	0.0032	0.1532	500.0	
1.348	0.1399	0.6361	0.224	1.3218	0.001	0.0032	0.155	500.0	
1.349	0.1407	0.6414	0.2179	1.3218	0.001	0.0033	0.1567	500.0	
1.35	0.1409	0.6437	0.2155	1.3218	0.001	0.0034	0.1584	500.0	
1.351	0.1433	0.648	0.2088	1.3217	0.001	0.0035	0.16	500.0	
1.352	0.1446	0.651	0.2045	1.3217	0.001	0.0036	0.1615	500.0	
1.353	0.1468	0.6525	0.2007	1.3217	0.001	0.0037	0.163	500.0	
1.354	0.1498	0.6556	0.1946	1.3217	0.001	0.0038	0.1643	500.0	
1.355	0.1506	0.6568	0.1927	1.3217	0.001	0.0039	0.1655	500.0	
1.356	0.1526	0.6612	0.1862	1.3217	0.001	0.004	0.1667	500.0	
1.357	0.1553	0.6643	0.1804	1.3216	0.001	0.0041	0.1676	500.0	
1.358	0.157	0.669	0.174	1.3216	0.001	0.0042	0.1685	500.0	
1.359	0.1595	0.6694	0.1711	1.3216	0.001	0.0043	0.1691	500.0	
1.36	0.1624	0.6745	0.1631	1.3216	0.001	0.0045	0.1696	500.0	
1.361	0.1649	0.675	0.1601	1.3216	0.001	0.0046	0.1698	500.0	
1.362	0.1677	0.6787	0.1536	1.3216	0.0011	0.0048	0.1699	500.0	
1.363	0.1702	0.6821	0.1478	1.3216	0.0011	0.0049	0.1697	500.0	
1.364	0.1749	0.6829	0.1422	1.3215	0.0011	0.0051	0.1692	500.0	
1.365	0.1774	0.6871	0.1355	1.3215	0.0011	0.0053	0.1683	500.0	
1.366	0.1815	0.6885	0.13	1.3215	0.0011	0.0055	0.1672	500.0	
1.367	0.1855	0.6916	0.1229	1.3215	0.0011	0.0057	0.1657	500.0	
1.368	0.1895	0.6914	0.1191	1.3215	0.0011	0.0059	0.1638	500.0	
1.369	0.1949	0.693	0.1121	1.3215	0.0011	0.0062	0.1614	500.0	
1.37	0.199	0.6946	0.1063	1.3214	0.0011	0.0064	0.1586	500.0	
1.371	0.2036	0.6962	0.1002	1.3214	0.0011	0.0067	0.1553	500.0	
1.372	0.2088	0.6978	0.0934	1.3214	0.0011	0.007	0.1515	500.0	
1.373	0.2152	0.6949	0.0899	1.3214	0.0011	0.0073	0.1472	500.0	
1.374	0.2206	0.6961	0.0833	1.3214	0.0011	0.0076	0.1422	500.0	
1.375	0.2262	0.6964	0.0774	1.3214	0.0011	0.0079	0.1367	500.0	
1.376	0.2297	0.6962	0.0741	1.3214	0.0011	0.0083	0.1305	500.0	
1.377	0.236	0.6961	0.068	1.3213	0.0011	0.0086	0.1238	500.0	
1.378	0.2415	0.6949	0.0637	1.3213	0.0011	0.0089	0.1164	500.0	
1.379	0.2472	0.6928	0.06	1.3213	0.0011	0.0092	0.1085	500.0	
1.38	0.2497	0.6942	0.0562	1.3213	0.0011	0.0095	0.1	500.0	
1.381	0.2558	0.6906	0.0536	1.3213	0.0012	0.0097	0.0911	500.0	
1.382	0.2594	0.6893	0.0513	1.3213	0.0012	0.0099	0.0817	500.0	
1.383	0.2607	0.6898	0.0496	1.3213	0.0012	0.01	0.0719	500.0	
1.384	0.2651	0.6864	0.0486	1.3212	0.0012	0.0101	0.0619	500.0	
1.385	0.2666	0.6869	0.0466	1.3212	0.0012	0.01	0.0517	500.0	
1.386	0.2654	0.6877	0.0469	1.3212	0.0012	0.01	0.0415	500.0	
1.387	0.2657	0.6878	0.0465	1.3212	0.0012	0.0098	0.0313	500.0	
1.388	0.2621	0.6901	0.0478	1.3212	0.0012	0.0097	0.0214	500.0	
1.389	0.2598	0.6914	0.0488	1.3212	0.0012	0.0094	0.0117	500.0	
1.39	0.2592	0.6909	0.0499	1.3212	0.0012	0.0092	0.0025	500.0	
1.391	0.2549	0.6944	0.0507	1.3211	0.0012	0.0089	-0.0063	500.0	
1.392	0.2525	0.6944	0.0531	1.3211	0.0012	0.0086	-0.0144	500.0	
1.393	0.2491	0.6958	0.0551	1.3211	0.0012	0.0083	-0.0218	500.0	
1.394	0.244	0.6989	0.0571	1.3211	0.0012	0.0081	-0.0285	500.0	
1.395	0.2406	0.7003	0.0591	1.3211	0.0012	0.0078	-0.0344	500.0	
1.396	0.2371	0.7006	0.0623	1.3211	0.0012	0.0075	-0.0396	500.0	
1.397	0.2322	0.7029	0.0649	1.321	0.0012	0.0073	-0.0439	500.0	
1.398	0.2311	0.7037	0.0652	1.321	0.0012	0.0071	-0.0475	500.0	
1.399	0.2262	0.7048	0.069	1.321	0.0012	0.0069	-0.0504	500.0	
1.4	0.2229	0.7051	0.072	1.321	0.0012	0.0067	-0.0525	500.0	
1.401	0.2206	0.7062	0.0732	1.321	0.0012	0.0066	-0.054	500.0	
1.402	0.2205	0.7021	0.0774	1.321	0.0012	0.0064	-0.0549	500.0	
1.403	0.2168	0.7045	0.0786	1.3209	0.0012	0.0063	-0.0552	500.0	
1.404	0.2133	0.7055	0.0812	1.3209	0.0012	0.0062	-0.0551	500.0	
1.405	0.215	0.7024	0.0826	1.3209	0.0012	0.0061	-0.0545	500.0	
1.406	0.2126	0.7037	0.0837	1.3209	0.0012	0.006	-0.0535	500.0	
1.407	0.2094	0.7025	0.0881	1.3209	0.0012	0.0059	-0.0521	500.0	
1.408	0.2097	0.7021	0.0883	1.3208	0.0012	0.0059	-0.0505	500.0	
1.409	0.2092	0.7004	0.0905	1.3208	0.0012	0.0058	-0.0486	500.0	
1.41	0.2086	0.7005	0.0908	1.3208	0.0012	0.0058	-0.0465	500.0	
1.411	0.2071	0.7006	0.0923	1.3208	0.0012	0.0057	-0.0441	500.0	
1.412	0.2061	0.7006	0.0933	1.3208	0.0012	0.0057	-0.0417	500.0	
1.413	0.2058	0.7006	0.0936	1.3207	0.0012	0.0057	-0.039	500.0	
1.414	0.2057	0.7007	0.0936	1.3207	0.0012	0.0057	-0.0363	500.0	
1.415	0.2042	0.7002	0.0955	1.3207	0.0012	0.0056	-0.0335	500.0	
1.416	0.2053	0.6998	0.0949	1.3207	0.0012	0.0056	-0.0307	500.0	
1.417	0.2033	0.7006	0.0961	1.3207	0.0012	0.0056	-0.0277	500.0	
1.418	0.2036	0.6983	0.0981	1.3206	0.0012	0.0056	-0.0248	500.0	
1.419	0.204	0.698	0.098	1.3206	0.0012	0.0056	-0.0219	500.0	
1.42	0.2041	0.6968	0.0991	1.3206	0.0012	0.0056	-0.0189	500.0	
1.421	0.2055	0.6971	0.0974	1.3206	0.0012	0.0057	-0.0159	500.0	
1.422	0.204	0.6977	0.0983	1.3206	0.0012	0.0057	-0.013	500.0	
1.423	0.2037	0.6973	0.099	1.3205	0.0012	0.0057	-0.0101	500.0	
1.424	0.2029	0.6991	0.0979	1.3205	0.0012	0.0057	-0.0072	500.0	
1.425	0.2061	0.6951	0.0989	1.3205	0.0012	0.0057	-0.0043	500.0	
1.426	0.2051	0.6951	0.0998	1.3205	0.0012	0.0057	-0.0015	500.0	
1.427	0.2057	0.6951	0.0992	1.3205	0.0012	0.0058	0.0013	500.0	
1.428	0.2047	0.6962	0.0991	1.3204	0.0012	0.0058	0.004	500.0	
1.429	0.2061	0.6959	0.098	1.3204	0.0012	0.0058	0.0067	500.0	
1.43	0.2065	0.6956	0.0979	1.3204	0.0011	0.0058	0.0094	500.0	
1.431	0.2065	0.6942	0.0993	1.3204	0.0011	0.0059	0.012	500.0	
1.432	0.2076	0.6941	0.0983	1.3204	0.0011	0.0059	0.0145	500.0	
1.433	0.208	0.694	0.098	1.3203	0.0011	0.0059	0.017	500.0	
1.434	0.2082	0.6937	0.0982	1.3203	0.0011	0.006	0.0195	500.0	
1.435	0.2094	0.6932	0.0975	1.3203	0.0011	0.006	0.0219	500.0	
1.436	0.2092	0.692	0.0988	1.3203	0.0011	0.006	0.0242	500.0	
1.437	0.2096	0.6923	0.098	1.3203	0.0011	0.0061	0.0265	500.0	
1.438	0.2123	0.6903	0.0975	1.3202	0.0011	0.0061	0.0288	500.0	
1.439	0.2118	0.6908	0.0974	1.3202	0.0011	0.0061	0.031	500.0	
1.44	0.2117	0.6909	0.0974	1.3202	0.0011	0.0062	0.0331	500.0	
1.441	0.212	0.6915	0.0965	1.3202	0.0011	0.0062	0.0352	500.0	
1.442	0.2149	0.6892	0.0959	1.3202	0.0011	0.0063	0.0373	500.0	
1.443	0.2166	0.6876	0.0958	1.3201	0.0011	0.0063	0.0393	500.0	
1.444	0.2165	0.687	0.0965	1.3201	0.0011	0.0063	0.0412	500.0	
1.445	0.217	0.6878	0.0952	1.3201	0.0011	0.0064	0.0431	500.0	
1.446	0.2178	0.6885	0.0937	1.3201	0.0011	0.0064	0.045	500.0	
1.447	0.2187	0.6869	0.0943	1.3201	0.0011	0.0065	0.0468	500.0	
1.448	0.2178	0.6875	0.0947	1.32	0.0011	0.0065	0.0486	500.0	
1.449	0.2195	0.6861	0.0945	1.32	0.0011	0.0065	0.0503	500.0	
1.45	0.2201	0.686	0.0939	1.32	0.0011	0.0066	0.052	500.0	
1.451	0.2211	0.6862	0.0926	1.32	0.0011	0.0066	0.0537	500.0	
1.452	0.221	0.6852	0.0939	1.32	0.0011	0.0066	0.0553	500.0	
1.453	0.2225	0.6841	0.0934	1.3199	0.0011	0.0067	0.0568	500.0	
1.454	0.2223	0.6854	0.0923	1.3199	0.0011	0.0067	0.0584	500.0	
1.455	0.2244	0.682	0.0935	1.3199	0.0011	0.0068	0.0599	500.0	
1.456	0.2256	0.6824	0.092	1.3199	0.0011	0.0068	0.0613	500.0	
1.457	0.2261	0.6818	0.092	1.3199	0.0011	0.0068	0.0628	500.0	
1.458	0.2246	0.6822	0.0933	1.3198	0.0011	0.0069	0.0642	500.0	
1.459	0.2265	0.6818	0.0917	1.3198	0.0011	0.0069	0.0655	500.0	
1.46	0.2282	0.6801	0.0917	1.3198	0.0011	0.0069	0.0668	500.0	
1.461	0.2297	0.6789	0.0914	1.3198	0.0011	0.007	0.0681	500.0	
1.462	0.2307	0.6784	0.0909	1.3198	0.0011	0.007	0.0694	500.0	
1.463	0.2289	0.6796	0.0915	1.3197	0.001	0.007	0.0706	500.0	
1.464	0.2294	0.6809	0.0897	1.3197	0.001	0.0071	0.0718	500.0	
1.465	0.2329	0.6771	0.0901	1.3197	0.001	0.0071	0.073	500.0	
1.466	0.233	0.6764	0.0906	1.3197	0.001	0.0071	0.0741	500.0	
1.467	0.2333	0.6769	0.0898	1.3197	0.001	0.0072	0.0752	500.0	
1.468	0.2337	0.6757	0.0906	1.3196	0.001	0.0072	0.0763	500.0	
1.469	0.2347	0.6749	0.0904	1.3196	0.001	0.0072	0.0774	500.0	
1.47	0.2376	0.6729	0.0894	1.3196	0.001	0.0073	0.0784	500.0	
1.471	0.2367	0.6721	0.0912	1.3196	0.001	0.0073	0.0794	500.0	
1.472	0.2361	0.6726	0.0913	1.3196	0.001	0.0073	0.0804	500.0	
1.473	0.2375	0.6723	0.0902	1.3195	0.001	0.0073	0.0814	500.0	
1.474	0.2379	0.6721	0.09	1.3195	0.001	0.0074	0.0823	500.0	
1.475	0.2386	0.6712	0.0902	1.3195	0.001	0.0074	0.0832	500.0	
1.476	0.238	0.6712	0.0907	1.3195	0.001	0.0074	0.0841	500.0	
1.477	0.2401	0.6696	0.0903	1.3195	0.001	0.0074	0.085	500.0	
1.478	0.24	0.6705	0.0895	1.3194	0.001	0.0075	0.0858	500.0	
1.479	0.2408	0.6686	0.0906	1.3194	0.001	0.0075	0.0867	500.0	
1.48	0.2436	0.6673	0.0891	1.3194	0.001	0.0075	0.0875	500.0	
1.481	0.2425	0.6668	0.0907	1.3194	0.001	0.0075	0.0883	500.0	
1.482	0.2439	0.6662	0.09	1.3194	0.001	0.0076	0.089	500.0	
1.483	0.2438	0.6663	0.09	1.3193	0.001	0.0076	0.0898	500.0	
1.484	0.2441	0.6655	0.0905	1.3193	0.001	0.0076	0.0905	500.0	
1.485	0.2451	0.6645	0.0904	1.3193	0.001	0.0076	0.0912	500.0	
1.486	0.245	0.6649	0.0901	1.3193	0.001	0.0076	0.0919	500.0	
1.487	0.2451	0.6641	0.0908	1.3193	0.001	0.0076	0.0926	500.0	
1.488	0.2456	0.6636	0.0908	1.3192	0.001	0.0076	0.0933	500.0	
1.489	0.2471	0.6622	0.0907	1.3192	0.001	0.0077	0.0939	500.0	
1.49	0.2478	0.6615	0.0908	1.3192	0.001	0.0077	0.0946	500.0	
1.491	0.2485	0.6602	0.0912	1.3192	0.001	0.0077	0.0952	500.0	
1.492	0.2492	0.659	0.0918	1.3192	0.001	0.0077	0.0958	500.0	
1.493	0.248	0.6602	0.0918	1.3191	0.001	0.0077	0.0964	500.0	
1.494	0.2504	0.6592	0.0904	1.3191	0.001	0.0077	0.097	500.0	
1.495	0.2503	0.6575	0.0922	1.3191	0.001	0.0077	0.0975	500.0	
1.496	0.2505	0.6567	0.0927	1.3191	0.001	0.0077	0.0981	500.0	
1.497	0.2502	0.6567	0.0931	1.3191	0.0009	0.0077	0.0987	500.0	
1.498	0.2518	0.6558	0.0924	1.319	0.0009	0.0077	0.0992	500.0	
1.499	0.2518	0.654	0.0941	1.319	0.0009	0.0077	0.0997	500.0	
1.5	0.2507	0.6546	0.0947	1.319	0.0009	0.0077	0.1002	500.0	
1.501	0.2512	0.6541	0.0947	1.319	0.0009	0.0077	0.1007	500.0	
1.502	0.253	0.6539	0.0931	1.319	0.0009	0.0077	0.1012	500.0	
1.503	0.252	0.6532	0.0948	1.3189	0.0009	0.0077	0.1017	500.0	
1.504	0.2534	0.6519	0.0947	1.3189	0.0009	0.0077	0.1022	500.0	
1.505	0.2523	0.6524	0.0953	1.3189	0.0009	0.0077	0.1027	500.0	
1.506	0.2531	0.6506	0.0964	1.3189	0.0009	0.0077	0.1031	500.0	
1.507	0.2541	0.6494	0.0964	1.3189	0.0009	0.0077	0.1036	500.0	
1.508	0.2542	0.6497	0.0961	1.3188	0.0009	0.0077	0.104	500.0	
1.509	0.2546	0.6484	0.097	1.3188	0.0009	0.0077	0.1045	500.0	
1.51	0.2544	0.6488	0.0968	1.3188	0.0009	0.0077	0.1049	500.0	
1.511	0.2557	0.6472	0.0972	1.3188	0.0009	0.0077	0.1053	500.0	
1.512	0.2536	0.648	0.0984	1.3188	0.0009	0.0077	0.1058	500.0	
1.513	0.2546	0.6462	0.0992	1.3187	0.0009	0.0077	0.1062	500.0	
1.514	0.2566	0.6446	0.0988	1.3187	0.0009	0.0077	0.1066	500.0	
1.515	0.2552	0.6442	0.1006	1.3187	0.0009	0.0077	0.107	500.0	
1.516	0.2569	0.6428	0.1003	1.3187	0.0009	0.0077	0.1074	500.0	
1.517	0.2574	0.6428	0.0998	1.3187	0.0009	0.0077	0.1078	500.0	
1.518	0.2555	0.6431	0.1013	1.3186	0.0009	0.0077	0.1082	500.0	
1.519	0.257	0.6408	0.1023	1.3186	0.0009	0.0077	0.1086	500.0	
1.52	0.256	0.6405	0.1035	1.3186	0.0009	0.0076	0.109	500.0	
1.521	0.2565	0.6402	0.1033	1.3186	0.0009	0.0076	0.1094	500.0	
1.522	0.257	0.6404	0.1026	1.3186	0.0009	0.0076	0.1098	500.0	
1.523	0.2587	0.6377	0.1036	1.3185	0.0009	0.0076	0.1102	500.0	
1.524	0.2562	0.638	0.1057	1.3185	0.0009	0.0076	0.1106	500.0	
1.525	0.2568	0.6376	0.1056	1.3185	0.0009	0.0076	0.111	500.0	
1.526	0.2546	0.6383	0.1071	1.3185	0.0009	0.0076	0.1114	500.0	
1.527	0.2574	0.6358	0.1068	1.3185	0.0009	0.0075	0.1118	500.0	
1.528	0.2568	0.6362	0.107	1.3184	0.0009	0.0075	0.1122	500.0	
1.529	0.2582	0.6339	0.1079	1.3184	0.0009	0.0075	0.1126	500.0	
1.53	0.2572	0.6346	0.1082	1.3184	0.0009	0.0075	0.113	500.0	
1.531	0.2583	0.6323	0.1094	1.3184	0.0009	0.0075	0.1134	500.0	
1.532	0.2572	0.6342	0.1085	1.3184	0.0009	0.0075	0.1138	500.0	
1.533	0.257	0.6315	0.1115	1.3183	0.0008	0.0074	0.1143	500.0	
1.534	0.2575	0.6309	0.1116	1.3183	0.0008	0.0074	0.1147	500.0	
1.535	0.2573	0.631	0.1117	1.3183	0.0008	0.0074	0.1151	500.0	
1.536	0.2579	0.6301	0.1119	1.3183	0.0008	0.0074	0.1155	500.0	
1.537	0.2563	0.63	0.1137	1.3183	0.0008	0.0074	0.116	500.0	
1.538	0.2576	0.6278	0.1146	1.3182	0.0008	0.0074	0.1164	500.0	
